"id","code","name","short_name","country_id"
"16361","40340","РЕНИ (ЭКСП. ЧФР)","","8"
"16362","40230","РЕНИ-ПОРТ (ПЕРЕВ.)","","8"
"16363","40490","РЕНИ-ПОРТ (ЭКСП.)","","8"
"16364","09960","РЕНЬГЕ","","13"
"16365","09970","РЕНЬГЕ-ЭКСПОРТ","","13"
"16366","08490","РЕОЛА","","5"
"16367","75050","РЕПЕТЕК","","2"
"16368","03922","РЕПИНО","","7"
"16369","44672","РЕПКИ","","8"
"16370","58730","РЕПНАЯ","","7"
"16371","63537","РЕПЬЕВКА","","7"
"16372","85364","РЕПЬЕВО","","7"
"16373","15793","РЕСТА","","11"
"16374","97580","РЕТИХОВКА","","7"
"16375","32781","РЕТЬ","","8"
"16376","23010","РЕУТОВО","","7"
"16377","39300","РЕУЦЕЛ","","9"
"16378","78471","РЕФТ","R2V0Q","7"
"16379","27380","РЕХИНО","","7"
"16380","15480","РЕЧИЦА","","11"
"16382","93431","РЕЧКА МИШИХА","","7"
"16383","93401","РЕЧКА-ВЫДРИНО","","7"
"16384","93421","РЕЧКА-ПЕРЕЕМНАЯ","","7"
"16385","93474","РЕЧКА-ТИМЛЮЙ","","7"
"16386","85323","РЕЧКУНОВКА","","7"
"16387","65784","РЕЧНАЯ","","7"
"16389","85052","РЕЧНОЙ ВОКЗАЛ","","7"
"16390","85342","РЕЧПОРТ","","7"
"16391","92590","РЕЧУШКА","","7"
"16392","32871","РЕШАЮЩИЙ","","8"
"16393","44820","РЕШЕТИЛОВКА","","8"
"16394","26453","РЕШЕТИХА","","7"
"16395","06110","РЕШЕТНИКОВО","","7"
"16396","78004","РЕШЕТЫ","","7"
"16397","89410","РЕШОТЫ","","7"
"16398","35662","РЕШУЦК","","8"
"16399","34530","РЕЯ","","8"
"16400","43510","РЖАВА","","7"
"16401","60190","РЖАКСА","","7"
"16402","17890","РЖАНИЦА","","7"
"16403","06300","РЖЕВ-БАЛТИЙСКИЙ","","7"
"16404","06310","РЖЕВ-БЕЛОРУССКИЙ","","7"
"16405","03700","РЖЕВКА","РЖЕВК","7"
"16406","19162","РЖЕВСКАЯ","","7"
"16407","10481","РЖЕВСКОЕ","","7"
"16408","33910","РЖЕВУССКАЯ","","8"
"16409","92326","РЗД № 2","","7"
"16410","22897","РЗД 12 КМ","","7"
"16411","22898","РЗД 18 КМ","","7"
"16412","22899","РЗД 22 КМ","","7"
"16413","22915","РЗД 24 КМ","","7"
"16414","22916","РЗД 28 КМ","","7"
"16415","22917","РЗД 35 КМ","","7"
"16416","22002","РЗД 59 КМ","","7"
"16417","22896","РЗД 7 КМ","","7"
"16418","84352","РЗЗ","","7"
"16419","09842","РИВА","","13"
"16420","09050","РИГА-КРАСТА","","13"
"16421","09060","РИГА-КРАСТА-ЭКСПОРТ","","13"
"16422","09010","РИГА-ПАСАЖИЕРУ","","13"
"16423","09430","РИГА-ПРЕЧУ","","13"
"16424","01172","РИГОЗЕРО","","7"
"16425","08022","РИДАЛА","","5"
"16426","06006","РИЖСКАЯ","","7"
"16427","20002","РИЖСКИЙ ПОСТ","","7"
"16428","12480","РИЗГОНИС","","14"
"16429","08060","РИЙЗИПЕРЕ","","5"
"16430","12093","РИКАНТАЙ","","14"
"16431","29014","РИКАСИХА","","7"
"16432","10840","РИМКАЙ","","14"
"16433","62743","РИМСКО-КОРСАКОВКА","","7"
"16434","57510","РИОНИ","","6"
"16435","80272","РИПУС","","7"
"16436","52221","РИСОВЫЙ","","7"
"16437","07024","РИТУПЕ","","7"
"16438","57608","РКВИЯ","","6"
"16439","11043","РОБЕЖНИЕКИ","","13"
"16440","20204","РОБЧИК","","7"
"16441","50150","РОВЕНЬКИ","","8"
"16442","35660","РОВНО","","8"
"16443","38253","РОВНОЕ","","8"
"16445","04090","РОГАВКА","","7"
"16446","44070","РОГАНЬ","","8"
"16447","52752","РОГАТАЯ БАЛКА","","7"
"16448","36160","РОГАТИН","","8"
"16449","15590","РОГАЧЕВ","","11"
"16450","52001","РОГАЧЕВСКИЙ","","7"
"16451","42710","РОГИНЦЫ","","8"
"16452","07402","РОГОВИЦЫ","","7"
"16453","44932","РОГОВКА","","8"
"16454","59510","РОГОВОЕ","","7"
"16455","51670","РОГОВСКАЯ","","7"
"16456","39580","РОГОЖЕНЬ","","9"
"16457","61352","РОГОЖИНО","","7"
"16458","27202","РОГОЗИНО","","7"
"16459","21901","РОГОЗИНСКАЯ","","7"
"16460","20491","РОГОЗНА","","7"
"16461","43256","РОГОЗЯНКА","","8"
"16462","50600","РОДАКОВО","","8"
"16463","37449","РОДАТЫЧЕ","","8"
"16464","83672","РОДИНА","","7"
"16465","18411","РОДИНКА","","7"
"16466","49290","РОДИНСКАЯ","","8"
"16467","31139","РОДИОНОВО","","7"
"16468","05006","Родионовская","","7"
"16469","69262","РОДНИКИ","","1"
"16472","53563","РОДНИКОВСКАЯ","","7"
"16473","60520","РОДНИЧЕК","","7"
"16474","81712","РОДНИЧКИ","","7"
"16475","24364","РОДЯКОВО","","7"
"16476","13740","РОЖАНКА","","11"
"16477","69710","РОЖДЕСТВЕНКА","","1"
"16478","06363","РОЖДЕСТВЕНО","","7"
"16479","59470","РОЖДЕСТВО","","7"
"16480","42361","РОЖЕНО","","8"
"16481","35880","РОЖИЩЕ","","8"
"16482","85383","РОЖНЕВСКИЙ БОР","","7"
"16483","42922","РОЖНОВКА","","8"
"16484","38760","РОЖНЯТОВ","","8"
"16485","82691","РОЗА","","7"
"16486","80044","РОЗА КОРКИНСКАЯ","","7"
"16487","63542","РОЗАДЕЙ","","7"
"16488","81222","РОЗЕНБЕРГ","","7"
"16489","97210","РОЗЕНГАРТОВКА","","7"
"16490","37533","РОЗЛУЧ","","8"
"16491","48670","РОЗОВКА","","8"
"16493","83491","РОЗОВСКИЙ","","7"
"16494","26942","РОЙКА","","7"
"16495","42775","РОКИТНАЯ","","8"
"16496","35590","РОКИТНО-ВОЛЫНСКОЕ","","8"
"16497","12780","РОКИШКИС","","14"
"16498","45790","РОКОВАТАЯ","","8"
"16499","38473","РОКОСОВО","","8"
"16501","31361","РОКША","","7"
"16502","32083","РОМАНКОВ","","8"
"16503","45591","РОМАНКОВО","","8"
"16504","36790","РОМАНКОВЦЫ","","8"
"16505","15576","РОМАНОВИЧИ","","11"
"16506","98281","РОМАНОВКА","","7"
"16510","88631","РОМАНТИКА","","7"
"16511","14241","РОМАНЫ","","11"
"16512","13251","РОМАТОВО","","11"
"16513","39141","РОМАШКА","","9"
"16514","18182","РОМАШКОВО","","7"
"16515","42620","РОМНЫ","","8"
"16516","42730","РОМОДАН","","8"
"16517","24706","РОМОДАНОВСКИЙ","","7"
"16518","35313","РОМОШ","","8"
"16519","28752","РОНАЕЛЬ","","7"
"16520","26811","РОНЖИНО","","7"
"16521","09550","РОПАЖИ","","13"
"16522","08576","РОПКА","","5"
"16523","09483","РОПЛАЙНИ","","13"
"16524","16221","РОПНЯНСКАЯ","","11"
"16525","28511","РОПЧА","","7"
"16526","07222","РОСИНКА","","7"
"16527","33874","РОСКОПАНЕ","","8"
"16528","42021","РОСКОШЕВКА","","8"
"16529","50563","РОСКОШНЯНСКИЙ","","8"
"16530","17740","РОСЛАВЛЬ 1","","7"
"16531","17743","РОСЛАВЛЬ 2","","7"
"16532","16071","РОСЛЯКИ","","11"
"16533","48230","РОССИЯ","","8"
"16534","30470","РОССОЛОВО","","7"
"16535","93302","РОССОХА","","7"
"16536","42143","РОССОХОВАТКА","","8"
"16537","62142","РОССОША","","7"
"16538","42484","РОССОШКИ","","8"
"16539","58510","РОССОШЬ","","7"
"16540","51021","РОСТОВ-БЕРЕГ","","7"
"16541","51020","РОСТОВ-ГЛАВНЫЙ","","7"
"16542","51040","РОСТОВ-ЗАПАДНЫЙ","","7"
"16543","51010","РОСТОВ-ТОВАРНЫЙ","","7"
"16544","31430","РОСТОВ-ЯРОСЛАВСКИЙ","31430","7"
"16545","19900","РОСТОКИНО","РОСТ.","7"
"16546","66540","РОСТОШСКИЙ","","1"
"16547","13730","РОСЬ","","11"
"16549","40610","РОТОВО","","8"
"16550","34390","РОТОК","","8"
"16551","49610","РОТЫ","","8"
"16552","74510","РОХАТЫ","","15"
"16553","39063","РОШКАНЫ","","9"
"16554","14464","РОЩА","","11"
"16559","03940","РОЩИНО","","7"
"16560","63533","РОЩИЦА","","7"
"16561","63534","РОЩИЦА НОВАЯ","","7"
"16562","48100","РОЯ","","8"
"16563","60760","РТИЩЕВО 1","","7"
"16564","60770","РТИЩЕВО-2","РТЩ-2","7"
"16565","42600","РУБАНКА","","8"
"16566","92121","РУБАХИНО","","7"
"16567","49870","РУБЕЖНОЕ","","8"
"16568","49871","РУБЕЖНОЕ-ГОРОД","","8"
"16569","32064","РУБЕЖОВСКИЙ","","8"
"16570","42770","РУБЛЕВКА","","8"
"16571","18200","РУБЛЕВО","","7"
"16572","84340","РУБЦОВСК","","7"
"16573","02692","РУГОЛАМБИ","","7"
"16574","13622","РУДАВКА","","11"
"16575","49371","РУДАЕВО","","8"
"16576","37071","РУДАНЬЦЫ","","8"
"16577","09342","РУДБАРЖИ","","13"
"16578","14530","РУДЕНСК","","11"
"16579","15774","РУДЕЯ","","11"
"16580","12240","РУДИШКЕС","","14"
"16581","37580","РУДКИ","","8"
"16582","22421","РУДНЕВО","","7"
"16583","23333","РУДНИКОВСКАЯ","","7"
"16584","40830","РУДНИЦА","","8"
"16585","07310","РУДНИЧНАЯ","","7"
"16586","80685","РУДНИЧНОЕ","","7"
"16587","37467","РУДНО","","8"
"16588","92620","РУДНОГОРСК","","7"
"16589","01622","РУДНЫЙ","","7"
"16590","81510","РУДНЫЙ КЛАД","","7"
"16591","17190","РУДНЯ","","7"
"16592","34901","РУДНЯ РАДОВЕЛЬСКАЯ","","8"
"16593","15375","РУДНЯНСКИЙ","","11"
"16594","35070","РУДНЯ-ПОЧАЮВСКАЯ","","8"
"16595","17200","РУДНЯ-ЭКСПОРТ","","7"
"16596","11441","РУЖИ","","13"
"16597","35381","РУЖИН","","8"
"16598","97370","РУЖИНО","","7"
"16599","64000","РУЗАЕВКА","РУЗАЕ","7"
"16600","09025","РУИЕНА","","13"
"16601","09020","РУИЕНА (ЭКСП.)","","13"
"16602","56262","РУИСБОЛО","","6"
"16603","01251","РУЙГА","","7"
"16604","62750","РУКОПОЛЬ","","7"
"16605","20684","РУЛИТИН","","7"
"16606","71230","РУЛИХА","","1"
"16607","09002","РУМБУЛА","","13"
"16608","15870","РУМИНО","","11"
"16609","19740","РУМЯНЦЕВО","","7"
"16610","23161","РУНОВО","","7"
"16611","44601","РУПИНО","","8"
"16612","16706","РУСАКИ","","11"
"16613","06551","РУСАНОВО","","7"
"16614","04846","РУСАНОВСКАЯ","","7"
"16615","13891","РУСИНО","","11"
"16616","83494","РУССКАЯ ПОЛЯНА","","7"
"16617","21850","РУССКИЙ БРОД","","7"
"16618","10335","РУССКОЕ","","7"
"16619","38541","РУССКОЕ ПОЛЕ","","8"
"16620","56270","РУСТАВИ-ГРУЗОВАЯ","РУЗВК","6"
"16621","56274","РУСТАВИ-ГРУЗОВАЯ (ЭКС)","","6"
"16622","56272","РУСТАВИ-ПАССАЖИРСКАЯ","","6"
"16623","05831","РУСЫНЯ","","7"
"16624","48050","РУТЧЕНКОВО","","8"
"16625","08502","РУУЗА","","5"
"16626","75242","РУХНАМА","","2"
"16627","75011","РУХЫБЕЛЕНТ","","2"
"16628","92690","РУЧЕЙ","","7"
"16629","05191","РУЧКИ","","7"
"16630","03810","РУЧЬИ","РУЧЬИ","7"
"16631","01445","РУЧЬИ-КАРЕЛЬСКИЕ","","7"
"16632","99201","РУЧЬИ-САХАЛИНСКИЕ","","7"
"16633","30431","РУША","","7"
"16634","58473","РЫБАЛЬЧИНО","","7"
"16635","03090","РЫБАЦКОЕ","РЫБАЦ","7"
"16636","71770","РЫБАЧЬЕ","","4"
"16637","71780","РЫБАЧЬЕ-ЭКСПОРТ","","4"
"16638","93331","РЫБЗАВОД","","7"
"16639","31210","РЫБИНСК-ПАССАЖИРСКИЙ","","7"
"16640","31230","РЫБИНСК-ТОВАРНЫЙ","","7"
"16641","31240","РЫБИНСК-ТОВАРНЫЙ-ПЕРЕВАЛКА","","7"
"16642","30050","РЫБКИНО","","7"
"16643","98530","РЫБНИКИ","РЫБН.","7"
"16644","98510","РЫБНИКИ-ЭКСПОРТ","","7"
"16645","13523","РЫБНИЦА","","11"
"16648","22000","РЫБНОЕ","РЫБН","7"
"16649","14502","РЫБЦЫ","","11"
"16650","15670","РЫЖКОВИЧИ","","11"
"16651","44965","РЫЖОВ","","8"
"16652","52680","РЫЗДВЯНАЯ","","7"
"16653","20760","РЫЛЬСК","","7"
"16654","59842","РЫМАРЕВО","","7"
"16655","81353","РЫСАЕВО","","7"
"16656","35482","РЫСЬ","","8"
"16657","34807","РЫХАЛЬСКАЯ","","8"
"16658","37621","РЫХТИЧИ","","8"
"16659","61692","РЫЧИНСКИЙ","","7"
"16660","61511","РЫЧКОВО","","7"
"16662","20810","РЫШКОВО","","7"
"16663","21132","РЮРИКОВО","","7"
"16664","02381","РЮТТЮ","","7"
"16665","65642","РЯБАШ","","7"
"16666","63594","РЯБИНА","","7"
"16667","89075","РЯБИНИНО","","7"
"16668","10420","РЯБИНОВКА","","7"
"16669","04250","РЯБОВО","","7"
"16670","44588","РЯБУШКИ","","8"
"16671","17660","РЯБЦЕВО","","7"
"16672","45720","РЯДОВАЯ","","8"
"16673","51561","РЯДОВОЙ","","7"
"16674","05501","РЯДЧИНО","","7"
"16675","51113","РЯЖЕНОЕ","","7"
"16676","22380","РЯЖСК 1","","7"
"16677","22382","РЯЖСК 2","","7"
"16678","98756","РЯЗАНОВКА","","7"
"16680","63652","РЯЗАНСКИЙ","","7"
"16681","31370","РЯЗАНЦЕВО","","7"
"16682","22030","РЯЗАНЬ 1","","7"
"16683","22280","РЯЗАНЬ 2","","7"
"16684","22290","РЯЗАНЬ-ОКА-ПРИСТАНЬ","","7"
"16685","22300","РЯЗАНЬ-ОКА-ПРИСТАНЬ-ПЕРЕВАЛКА","","7"
"16686","22003","РЯЗАНЬ-СОРТИРОВОЧНАЯ","","7"
"16687","85214","РЯМОК","","7"
"16688","83682","РЯМЫ","","7"
"16689","37041","РЯСНА","","8"
"16690","37050","РЯСНА 2","","8"
"16691","48330","РЯСНОЕ","","8"
"16692","55230","СААТЛЫ","","12"
"16693","78331","САБИК","","7"
"16694","09790","САБИЛЕ","","13"
"16695","55250","САБИР","","12"
"16696","03133","САБЛИНО","","7"
"16697","49533","САБОВКА","","8"
"16698","03382","САБОРЫ","","7"
"16699","54707","САБУНЧИ","","12"
"16700","60120","САБУРОВО","","7"
"16701","55514","САБУХИ","","12"
"16702","74390","САВАЙ","","3"
"16703","74400","САВАЙ (ЭКСП.)","","3"
"16704","29980","САВВАТИЯ","","7"
"16705","15655","САВЕЛИНКИ","","11"
"16706","05030","САВЕЛОВО","","7"
"16707","19165","САВЕЛОВСКАЯ","","7"
"16708","62760","САВЕЛЬЕВКА","","7"
"16709","34311","САВЕРЦЫ","","8"
"16710","31930","САВИНО","","7"
"16711","94754","САВИНСКАЯ","","7"
"16712","61901","САВИНСКИЙ","","7"
"16713","33331","САВИНЦЫ","","8"
"16715","14772","САВИЧИ","","11"
"16717","83567","САВКИНО","","7"
"16718","45710","САВРО","","8"
"16719","65933","САВРУХА","","7"
"16720","44810","САГАЙДАК","","8"
"16721","56354","САГАМО","","6"
"16722","56130","САГАРЕДЖО","","6"
"16723","66740","САГАРЧИН","","7"
"16724","72524","САГБАН","","3"
"16725","66080","САГИЗ","САГИЗ","1"
"16726","55433","САГИРИ","","12"
"16727","77141","САГРА","","7"
"16728","58496","САГУНЫ","","7"
"16729","41882","САД","","8"
"16730","27422","САДА","","7"
"16731","56460","САДАХЛО","","6"
"16732","56420","САДАХЛО-ЭКСПОРТ","","6"
"16733","36680","САДГОРА","","8"
"16734","98202","САДГОРОД","","7"
"16735","38672","САДЖАВКА","","8"
"16736","57020","САДЖЕВАХО","","6"
"16737","15373","САДКИ","","11"
"16739","51251","САДКИ-РОСТОВСКИЕ","","7"
"16740","26013","САДОВАЯ","","7"
"16746","99411","САДОВНИКИ","","7"
"16747","77051","САДОВОДЫ","","7"
"16748","42808","САДОВОЕ ОБЩЕСТВО 'ДНИПРО'","","8"
"16749","14081","САДОВЫЙ","","11"
"16753","53861","САДОН","","7"
"16754","56355","САДХА","","6"
"16755","15492","САДЫ","","11"
"16759","68560","САДЫРКУЛЬ","","1"
"16760","42807","САДЫ-1","","8"
"16761","42806","САДЫ-3","СЕР.З","8"
"16762","42805","САДЫ-4","","8"
"16763","42804","САДЫ-5","","8"
"16764","42803","САДЫ-6","","8"
"16765","63511","САЕВКА","","7"
"16766","54812","САЖЕВЫЙ ЗАВОД","","12"
"16767","33631","САЖКИ","","8"
"16768","43482","САЖНОЕ","","7"
"16769","70351","САЗ","","1"
"16770","75781","САЗАКИН","","2"
"16771","62543","САЗАНКА","","7"
"16772","66220","САЗАНКУРАК","","1"
"16773","43726","САЗАНОВКА","","7"
"16774","23260","САЗОНОВО","","7"
"16775","87560","САЙГА","","7"
"16776","25670","САЙГАТКА","","7"
"16777","25680","САЙГАТКА-ПЕРЕВАЛКА","","7"
"16778","61862","САЙГАЧНЫЙ","","7"
"16779","70811","САЙКАН","","1"
"16780","70101","САЙЛЫ","","1"
"16781","69880","САЙРАМ","","1"
"16782","66310","САЙ-УТЕС","","1"
"16783","61860","САЙХИН","","1"
"16784","09853","САКА","","13"
"16785","57591","САКАРА","","6"
"16786","13562","САКИ","","11"
"16788","81250","САКМАРСКАЯ","","7"
"16789","24391","САКОНЫ","","7"
"16790","57772","САКОЧАВИ","","6"
"16791","45800","САКСАГАНЬ","","8"
"16792","80461","САКСАН","","7"
"16793","67010","САКСАУЛЬСКАЯ","САКС","1"
"16794","11311","САКСТАГАЛС","","13"
"16795","08833","САКУ","","5"
"16796","90431","САКУКАН","","7"
"16797","51923","САЛ","","7"
"16798","07340","САЛА","САЛА","7"
"16799","65300","САЛАВАТ","","7"
"16800","84181","САЛАИРСКАЯ","","7"
"16801","80348","САЛАМАТ","","7"
"16802","88481","САЛАНГА","","7"
"16803","72090","САЛАР","САЛАР","3"
"16804","09420","САЛАСПИЛС","","13"
"16805","55850","САЛАХЛЫ","","12"
"16806","80653","САЛГАН","","7"
"16807","09330","САЛДУС","","13"
"16808","57620","САЛИЕТИ","","6"
"16809","07441","САЛКА","","7"
"16811","39933","САЛКУЦА","","9"
"16812","90432","САЛЛИКИТ","","7"
"16813","02470","САЛМИ","","7"
"16814","60820","САЛОВКА","","7"
"16815","51960","САЛОВСКИЙ","","7"
"16816","15511","САЛТАНОВКА","","11"
"16817","60850","САЛТЫКОВКА","","7"
"16818","23012","САЛТЫКОВСКАЯ","","7"
"16819","57282","САЛХИНО","","6"
"16820","79670","САЛЫМ","","7"
"16821","88005","САЛЫРКА","","7"
"16822","32264","САЛЫЧЕВКА","","8"
"16823","47535","САЛЬКОВО","","8"
"16824","33584","САЛЬНИЦКИЙ","","8"
"16825","51840","САЛЬСК","","7"
"16826","55310","САЛЬЯНЫ","","12"
"16827","77680","САМА","","7"
"16828","64064","САМАЕВКА","","7"
"16829","65790","САМАРА","","7"
"16830","17912","САМАРА-РАДИЦА","","7"
"16831","89245","САМАРКА","","7"
"16833","72780","САМАРКАНД","САМАР","3"
"16834","45190","САМАРОВКА","","8"
"16835","51091","САМАРСКИЙ","","7"
"16836","54072","САМАШКИНСКАЯ","","7"
"16837","37570","САМБОР","","8"
"16838","56111","САМГОРА","","6"
"16839","21432","САМОЗВАНОВКА","","7"
"16840","45480","САМОЙЛОВКА","","8"
"16841","05690","САМОЛУКОВО","","7"
"16842","17770","САМОЛЮБОВКА","","7"
"16843","42223","САМОРОДНЯ","","8"
"16844","47370","САМОХВАЛОВО","","8"
"16845","78630","САМОЦВЕТ","","7"
"16846","60170","САМПУР","","7"
"16847","50842","САМСОНОВКА","","8"
"16849","57000","САМТРЕДИА","","6"
"16850","57006","САМТРЕДИА 2","","6"
"16851","15791","САМУЛКИ","","11"
"16852","54480","САМУР","","7"
"16853","54490","САМУР-ЭКСПОРТ","","7"
"16854","33640","САМЧИНЦЫ","","8"
"16855","56500","САНАИН","","10"
"16856","06162","САНАТОРИЯ","","7"
"16857","98191","САНАТОРНАЯ","","7"
"16860","93311","САНАТОРНЫЙ","","7"
"16861","96440","САНБОЛИ","","7"
"16862","08610","САНГАСТЕ","","5"
"16863","54830","САНГАЧАЛЫ","","12"
"16864","54860","САНГАЧАЛЫ (ПЕРЕВАЛКА-ТЕРМИНАЛ)","","12"
"16865","74870","САНГТУДА","","15"
"16866","18120","САНДАРОВО","","7"
"16867","51821","САНДАТОВСКИЙ","","7"
"16868","64665","САНДЕМИР","САНДР","7"
"16869","87570","САНДЖИК","","7"
"16870","04280","САНДОВО","","7"
"16871","77005","САН-ДОНАТО","","7"
"16872","75550","САНДЫКГАЧЫ","","2"
"16873","23755","САНИНО","","7"
"16874","03390","САНКТ-ПЕТЕРБУРГ ВАРШАВСКИЙ ЭКСПОРТНЫЙ","","7"
"16875","03600","САНКТ-ПЕТЕРБУРГ-БАЛТИЙСКИЙ","","7"
"16876","03530","САНКТ-ПЕТЕРБУРГ-ВАРШАВСКИЙ","","7"
"16877","03306","САНКТ-ПЕТЕРБУРГ-ВИТЕБСКИЙ","","7"
"16878","03181","САНКТ-ПЕТЕРБУРГ-ГЛАВНЫЙ","","7"
"16879","03350","САНКТ-ПЕТЕРБУРГ-ТОВ.-ВИТЕБСКИЙ","","7"
"16880","03180","САНКТ-ПЕТЕРБУРГ-ТОВ.-МОСКОВСК","","7"
"16881","03820","САНКТ-ПЕТЕРБУРГ-ФИНЛЯНДСКИЙ","","7"
"16882","12364","САНТАЙКА","","14"
"16883","12844","САНТАКА","","14"
"16884","67033","САПАК","","1"
"16885","75160","САПАРМЫРАТ ТУРКМЕНБАШИ","","2"
"16886","37090","САПЕЖАНКА","","8"
"16887","03070","САПЕРНАЯ","","7"
"16888","57531","САПИЧХИЯ","","6"
"16889","47301","САПУНГОРСКИЙ","","8"
"16890","81370","САРА","","7"
"16891","78823","САРАГУЛКА","","7"
"16892","55240","САРАДЖАЛЯР","","12"
"16893","43723","САРАЕВКА","","7"
"16894","54646","САРАЙ","","12"
"16895","65980","САРАЙ-ГИР","","7"
"16896","84620","САРАЙСКИЙ","","7"
"16897","81290","САРАКТАШ","","7"
"16898","25880","САРАНИНСКИЙ ЗАВОД","","7"
"16899","64160","САРАНСК","","7"
"16900","64161","САРАНСК 2","","7"
"16901","88953","САРАНЧЕТ","","7"
"16902","25620","САРАПУЛ","","7"
"16903","25630","САРАПУЛ-ПЕРЕВАЛКА","","7"
"16904","62000","САРАТОВ 1-ПАССАЖИРСКИЙ","","7"
"16905","62004","САРАТОВ 2","","7"
"16906","62050","САРАТОВ 2-ТОВАРНЫЙ","","7"
"16907","62040","САРАТОВ-ПОРТ","","7"
"16908","62890","САРАТОВ-ПОРТ(ПЕРЕВАЛКА)","","7"
"16909","52414","САРАТОВСКАЯ","","7"
"16910","75680","САРАХС","САРАХ","2"
"16911","75690","САРАХС (ЭКСП.)","","2"
"16912","65861","САРБАЙ","","7"
"16913","86523","САРБАЛА","","7"
"16914","67037","САРБЕТКЕЙ","","1"
"16915","54550","САРВАН","","12"
"16916","78320","САРГА","","7"
"16917","61170","САРЕПТА","","7"
"16918","61180","САРЕПТА-ПЕРЕВАЛКА","","7"
"16919","09560","САРКАНДАУГАВА-ЭКСПОРТ","","13"
"16920","25442","САРКУЗ","","7"
"16921","28893","САРМАЮ","","7"
"16922","35550","САРНЫ","","8"
"16923","54648","САРРЫ-ГАЯ","","12"
"16924","25841","САРС","","7"
"16925","88741","САРТАБАН","","7"
"16926","88732","САРТАК","","7"
"16927","26491","САРТАКОВО","","7"
"16928","48480","САРТАНА","","8"
"16929","56112","САРТИЧАЛА","","6"
"16930","69830","САРЫ-АГАЧ","С-АГЧ","1"
"16931","70410","САРЫ-АГАЧ(ЭКС)","САРАГ","1"
"16932","73610","САРЫАСИЯ","САРЫА","3"
"16933","70521","САРЫБУЛАК","","1"
"16934","23424","САРЫБЬЕВО","","7"
"16935","26340","САРЫЕВО","","7"
"16936","68540","САРЫКОЛЬ","","1"
"16937","67600","САРЫКУМ","","1"
"16939","70262","САРЫКУРАК","","1"
"16940","54822","САРЫНДЖА","","12"
"16941","69320","САРЫ-ОБА","","1"
"16942","70120","САРЫ-ОЗЕК","","1"
"16943","66821","САРЫСАЙ","","1"
"16944","67591","САРЫСУ","","1"
"16945","67008","САРЫУЛЕК","","1"
"16946","70550","САРЫ-ШАГАН","САРЫШ","1"
"16947","75560","САРЫЯЗЫ","","2"
"16948","38362","САСОВКА","","8"
"16949","22200","САСОВО","САСОВ","7"
"16950","69950","САС-ТОБЕ","","1"
"16951","67271","САТИМСАЙ","","1"
"16952","24600","САТИС","","7"
"16953","02471","САТУЛИ","","7"
"16954","39912","САТУ-НОУ","","9"
"16955","11082","САУЛЕ","","13"
"16956","09413","САУЛКАЛНЕ","","13"
"16957","09600","САУЛКРАСТИ","","13"
"16958","67273","САУРАН","","1"
"16959","12092","САУСЯЙ","","14"
"16960","65143","САФАРОВО","","7"
"16961","17250","САФОНОВО","","7"
"16962","01881","САФОНОВО-МУРМАНСКОЕ","","7"
"16963","51052","САФЬЯНОВО","","7"
"16964","87530","САХАЛИНКА","","7"
"16965","21630","САХАНСКАЯ","","7"
"16966","31541","САХАРЕЖ","","7"
"16967","41370","САХАРНАЯ","","8"
"16968","13023","САХАРНЫЙ ЗАВОД","","11"
"16970","65228","САХАРОЗАВОДСКОЙ","","7"
"16971","44250","САХНОВЩИНА","","8"
"16972","75172","САХРА","","2"
"16973","31800","САХТЫШ","","7"
"16974","30553","САЦЕВИНО","","7"
"16975","57552","САЦИРЕ","","6"
"16976","43581","САШИНО","","7"
"16977","67770","САЯК","","1"
"16978","88910","САЯНСКАЯ","","7"
"16979","93590","САЯНТУЙ","","7"
"16980","95050","СБЕГА","","7"
"16981","50590","СБОРНАЯ","","8"
"16982","22570","СБОРНАЯ-УГОЛЬНАЯ","","7"
"16983","49900","СВАТОВО","","8"
"16984","43670","СВЕКЛОВИЧНАЯ","","7"
"16985","20130","СВЕНЬ","","7"
"16986","78050","СВЕРДЛОВСК-ПАССАЖИРСКИЙ","","7"
"16987","78000","СВЕРДЛОВСК-СОРТИРОВОЧНЫЙ","","7"
"16988","78030","СВЕРДЛОВСК-ТОВАРНЫЙ","","7"
"16989","15580","СВЕРКОВО","","11"
"16990","32990","СВЕСА","","8"
"16991","64202","СВЕТ","","7"
"16992","28132","СВЕТИК","","7"
"16993","18504","СВЕТИКИ","","7"
"16994","49760","СВЕТЛАНОВО","","8"
"16995","21601","СВЕТЛАЯ ЖИЗНЬ","","7"
"16996","43261","СВЕТЛИЧНЫЙ","","8"
"16997","42800","СВЕТЛОВОДСК","","8"
"16998","10381","СВЕТЛОГОРСК1","","7"
"16999","10382","СВЕТЛОГОРСК2","","7"
"17000","52740","СВЕТЛОГРАД","","7"
"17001","49420","СВЕТЛОДАРСКОЕ","","8"
"17002","47710","СВЕТЛОДОЛИНСКАЯ","","8"
"17003","10006","СВЕТЛОЕ","","7"
"17004","64803","СВЕТЛОЕ ОЗЕРО","","7"
"17005","27540","СВЕТЛОПОЛЯНСК","","7"
"17006","99314","СВЕТЛЯКИ","","7"
"17007","83643","СВЕТОВСКАЯ","","7"
"17008","02180","СВЕТОГОРСК","","7"
"17009","02190","СВЕТОГОРСК-ЭКСПОРТ","","7"
"17010","24750","СВЕТОТЕХНИКА","","7"
